-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-1.143	4.008	0.275	-0.157	1.663	0.047	-0.043	0.007	0.116	-0.280	-2.789	0.943	0.661	0.000	0.000	0.425	0.239	-0.159	1.039	-0.213	-0.126	0.100	-0.222	0.196	-1.519	0.137	1.890	0.768	-0.171	0.353	20.643	0.017	0.396	341.104	15.093	0.424
-0.359	2.119	0.448	-1.200	0.329	0.056	-0.042	0.000	0.115	-0.283	-2.705	0.802	0.645	0.000	0.000	0.761	0.122	0.010	0.549	-0.002	0.949	0.510	-2.927	-0.052	-0.839	0.077	1.912	0.683	-0.151	0.318	20.643	0.017	0.396	341.104	15.093	0.424
-0.349	2.099	0.445	-1.185	0.297	0.077	-0.034	0.000	0.114	-0.282	-2.649	0.639	0.638	0.000	0.000	0.754	0.119	0.003	0.550	0.008	0.996	0.480	-2.842	-0.063	-0.833	0.000	1.879	0.646	-0.131	0.319	20.643	0.017	0.396	341.104	15.093	0.424
-0.339	2.050	0.443	-1.173	0.278	0.078	-0.035	0.000	0.113	-0.278	-2.610	0.570	0.630	0.000	0.000	0.747	0.118	0.000	0.545	0.008	1.033	0.461	-2.731	-0.073	-0.817	0.000	1.783	0.631	-0.127	0.322	20.643	0.017	0.396	341.104	15.093	0.424
-0.326	1.980	0.440	-1.156	0.256	0.079	-0.036	0.000	0.111	-0.272	-2.556	0.479	0.621	0.000	0.000	0.735	0.116	0.000	0.538	0.008	1.041	0.438	-2.586	-0.075	-0.799	0.000	1.645	0.610	-0.122	0.325	20.643	0.017	0.396	341.104	15.093	0.424
-0.313	1.900	0.435	-1.126	0.238	0.081	-0.038	0.000	0.108	-0.264	-2.481	0.360	0.607	0.000	0.000	0.718	0.113	0.000	0.526	0.008	1.015	0.405	-2.385	-0.069	-0.785	0.000	1.457	0.584	-0.115	0.329	20.643	0.017	0.396	341.104	15.093	0.424
-0.300	1.812	0.426	-1.077	0.229	0.084	-0.040	0.000	0.104	-0.252	-2.383	0.215	0.588	0.000	0.000	0.692	0.109	0.000	0.508	0.008	0.937	0.362	-2.124	-0.050	-0.775	0.000	1.219	0.551	-0.107	0.335	20.643	0.017	0.396	341.104	15.093	0.424
-0.282	1.693	0.414	-1.008	0.213	0.088	-0.044	0.000	0.098	-0.237	-2.255	0.064	0.562	0.000	0.000	0.654	0.103	0.000	0.482	0.008	0.841	0.310	-1.817	-0.026	-0.744	0.000	0.945	0.512	-0.097	0.341	20.643	0.017	0.396	341.104	15.093	0.424
-0.262	1.555	0.397	-0.909	0.198	0.093	-0.048	0.000	0.092	-0.218	-2.096	-0.074	0.528	0.000	0.000	0.601	0.094	0.000	0.444	0.008	0.725	0.250	-1.474	0.000	-0.695	0.000	0.668	0.467	-0.087	0.347	20.643	0.017	0.396	341.104	15.093	0.424
-0.230	1.364	0.378	-0.800	0.150	0.097	-0.051	0.000	0.085	-0.200	-1.894	-0.176	0.482	0.000	0.000	0.529	0.083	0.000	0.400	0.011	0.721	0.207	-1.138	0.000	-0.590	0.000	0.434	0.414	-0.078	0.348	20.643	0.017	0.396	341.104	15.093	0.424
-0.198	1.165	0.354	-0.663	0.101	0.101	-0.054	0.000	0.080	-0.185	-1.653	-0.232	0.425	0.000	0.000	0.444	0.069	0.000	0.345	0.014	0.704	0.165	-0.817	0.000	-0.466	0.000	0.264	0.356	-0.071	0.345	20.643	0.017	0.396	341.104	15.093	0.424
-0.165	0.949	0.326	-0.512	0.052	0.104	-0.056	0.000	0.076	-0.174	-1.376	-0.245	0.357	0.000	0.000	0.352	0.055	0.000	0.286	0.015	0.676	0.129	-0.534	0.000	-0.337	0.000	0.155	0.293	-0.065	0.337	20.643	0.017	0.396	341.104	15.093	0.424
-0.132	0.710	0.301	-0.372	0.000	0.105	-0.057	0.000	0.074	-0.166	-1.073	-0.224	0.281	0.000	0.000	0.266	0.042	0.000	0.228	0.015	0.634	0.102	-0.310	0.000	-0.220	0.000	0.090	0.229	-0.060	0.324	20.643	0.017	0.396	341.104	15.093	0.424
-0.099	0.463	0.279	-0.258	0.000	0.107	-0.057	0.000	0.071	-0.159	-0.767	-0.182	0.204	0.000	0.000	0.192	0.031	0.000	0.177	0.015	0.572	0.083	-0.151	0.000	-0.133	0.000	0.050	0.177	-0.055	0.309	20.643	0.017	0.396	341.104	15.093	0.424
-0.068	0.247	0.260	-0.162	0.000	0.108	-0.057	0.000	0.069	-0.151	-0.498	-0.135	0.135	0.000	0.000	0.134	0.022	0.000	0.134	0.013	0.490	0.068	-0.058	0.000	0.000	0.000	0.027	0.133	-0.051	0.292	20.643	0.017	0.396	341.104	15.093	0.424
-0.042	0.111	0.241	-0.082	0.000	0.110	-0.058	0.000	0.066	-0.142	-0.310	-0.095	0.087	0.000	0.000	0.000	0.000	0.000	0.099	0.011	0.394	0.054	-0.018	0.000	0.000	0.000	0.014	0.094	-0.046	0.269	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.225	0.000	0.000	0.113	-0.058	0.000	0.063	-0.130	-0.195	-0.064	0.058	0.000	0.000	0.000	0.000	0.000	0.072	0.000	0.303	0.042	0.000	0.000	0.000	0.000	0.007	0.063	-0.041	0.246	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.207	0.000	0.000	0.115	-0.058	0.000	0.058	-0.116	-0.122	-0.042	0.039	0.000	0.000	0.000	0.000	0.000	0.049	0.000	0.223	0.031	0.000	0.000	0.000	0.000	0.000	0.039	-0.035	0.218	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.190	0.000	0.000	0.118	-0.057	0.000	0.054	-0.100	-0.078	-0.028	0.028	0.000	0.000	0.000	0.000	0.000	0.033	0.000	0.159	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.029	0.185	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.167	0.000	0.000	0.121	-0.053	0.000	0.050	-0.084	-0.050	-0.018	0.020	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.023	0.150	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.140	0.000	0.000	0.122	-0.048	0.000	0.047	-0.068	-0.031	-0.012	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.016	0.116	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.112	0.000	0.000	0.122	-0.040	0.000	0.045	-0.054	-0.019	-0.008	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.011	0.085	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.085	0.000	0.000	0.121	-0.031	0.000	0.045	-0.042	-0.012	-0.005	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.006	0.060	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.061	0.000	0.000	0.118	-0.023	0.000	0.046	-0.032	-0.007	-0.003	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.003	0.041	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.113	-0.015	0.000	0.048	-0.024	0.000	-0.002	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.108	0.000	0.000	0.051	-0.017	0.000	-0.001	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.100	0.000	0.000	0.053	-0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.013	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.092	0.000	0.000	0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.083	0.000	0.000	0.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.073	0.000	0.000	0.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.061	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.049	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.028	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.004	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.643	0.017	0.396	341.104	15.093	0.424
